Name,Rating,Number of Ratings,Price,Winery,Wine style,Alcohol content,Grapes,Bold,Tannin,Sweet,Acidic,Country,Country_region,Beef,Pasta,Lamb,Poultry,Cheese,Fish,Seafood,Cured Meat,Veal,Pork,Mushrooms,"Rich fish (salmon, tuna etc)",Aperitif,Appetizers and snacks,Vegetarian,Shellfish,Blue cheese,Mature and hard cheese,Lean fish,"Game (deer, venison)",Goat cheese,Fruity desserts,Mild and soft cheese,Sweet desserts,Spicy food
Saint-Estèphe 2013,4.2,125,33.0,Château Ségur de Cabanac,Bordeaux Saint-Estèphe,13.5,"Cabernet Sauvignon, Cabernet Franc, Merlot",75.65,80.25,9.05,75.21,France,Bordeaux / Médoc / Saint-Estèphe,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Morgon 'Côte du Py' 2018,4.2,224,40.0,Domaine Mee Godard,Beaujolais Red,13.0,100 Gamay,20.78,25.42,6.97,81.78,France,Beaujolais / Morgon,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Granit 30 Cornas 2019,4.1,414,46.49,Vincent Paris,Northern Rhône Cornas,14.5,100 Shiraz/Syrah,85.0,51.45,9.0,56.59,France,Rhone Valley / Northern Rhône / Cornas,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Les Coteaux Schisteux Côtes du Rhône Villages Séguret 2018,4.1,351,19.95,Boutinot,Southern Rhône Red,14.0,100 Grenache,65.33,48.78,11.04,54.12,France,Rhone Valley / Southern Rhône / Côtes-du-Rhône / Côtes-du-Rhône-Villages / Côtes-du-Rhône-Villages 'Seguret',True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Côte des Roses Sauvignon Blanc 2019,3.8,428,16.99,Gérard Bertrand,Languedoc-Roussillon White,12.5,100 Sauvignon Blanc,39.74,46.29526972,1.49,41.49,France,Vin de Pays / Pays d'Oc,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
Cahors Malbec 2019,3.8,792,25.99,Clos La Coutale,Southwest France Malbec,14.0,100 Malbec,65.36,48.96,2.61,45.42,France,South West France / Haut-Pays / Cahors,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Côtes du Rhône Villages 2019,4.1,173,21.0,Château La Borie,Southern Rhône Red,13.5,"Shiraz/Syrah, Grenache, Mourvedre",59.71,42.18,10.36,47.25,France,Rhone Valley / Southern Rhône / Côtes-du-Rhône / Côtes-du-Rhône-Villages,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Bourgogne 'Les Sétilles' 2018,4.1,2423,34.99,Olivier Leflaive,Burgundy White,13.0,100 Chardonnay,62.32,46.29526972,2.46,51.91,France,Bourgogne,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
Caillou Blanc 2018,4.1,274,32.62,Château Talbot,Bordeaux White,13.5,"69 Sauvignon Blanc, 31 Sémillon",64.38,46.29526972,19.28,39.85,France,Bordeaux,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
Crozes-Hermitage Les Jalets 2018,3.9,518,20.99,Paul Jaboulet Aîné,Northern Rhône Crozes-Hermitage,13.0,100 Shiraz/Syrah,64.45,47.48,3.42,45.44,France,Rhone Valley / Northern Rhône / Crozes-Hermitage,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Saint Cosme Crozes-Hermitage 2019,4.1,197,41.99,Château de Saint Cosme,Northern Rhône Crozes-Hermitage,14.2,100 Shiraz/Syrah,66.69,50.11,3.9,45.67,France,Rhone Valley / Northern Rhône / Crozes-Hermitage,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Châteauneuf-du-Pape Rouge 2020,4.2,91,45.49,Berthet-Rayne,Southern Rhône Châteauneuf-du-Pape Red,14.0,"Cinsault, Shiraz/Syrah, Grenache, Mourvedre",85.0,38.04,5.41,42.61,France,Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mâcon Uchizy 'Les Maranches' 2020,4.2,49,18.99,Domaine Raphaël Sallet,Burgundy Mâconnais White,13.0,100 Chardonnay,38.62,46.29526972,9.05,40.67,France,Bourgogne / Mâconnais / Mâcon / Mâcon-Uchizy,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Faugères 2017,4.1,402,28.99,Clos Fantine,Languedoc-Roussillon Red,14.0,"Shiraz/Syrah, Carignan, Grenache",66.04,60.73,5.28,64.7,France,Languedoc-Roussillon / Faugères,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rasteau 2019,3.9,208,24.94,Domaine de Beaurenard,Southern Rhône Red,15.5,Grenache,65.96,48.64,10.8,54.61,France,Rhone Valley / Southern Rhône / Rasteau,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Côte des Roses Rosé 2021,3.9,1659,16.99,Gérard Bertrand,Languedoc-Roussillon Rosé,13.0,100 Grenache,40.66,46.29526972,1.47,57.2,France,Languedoc-Roussillon / Languedoc,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False
Côtes du Rhône Les Deux Albion 2019,3.8,490,23.99,Château de Saint Cosme,Southern Rhône Red,14.5,"Carignan, Clairette, Shiraz/Syrah, Grenache, Mourvedre",67.09,51.88,7.46,55.07,France,Rhone Valley / Southern Rhône / Côtes-du-Rhône,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Cuvèe de Réserve Brut Champagne Premier Cru N.V.,4.1,973,43.75,Marc Hébrart,French Champagne,12.0,"Pinot Noir, Chardonnay",60.85,46.29526972,9.05,74.09,France,Champagne / Champagne Premier Cru,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
Sauternes 1996,4.3,54,35.88,Château Haut-Bergeron,Bordeaux Sauternes,14.6,Sémillon,85.0,46.29526972,85.0,75.99,France,Bordeaux / Sauternes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Fleurie 'Clos de la Grand'Cour' 2020,4.3,162,42.99,Domaine de la Grand'Cour - Jean Louis Dutraive,Beaujolais Red,14.0,100 Gamay,3.83,10.81,6.51,85.0,France,Beaujolais / Fleurie,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Moulis-en-Médoc 2017,4.1,390,40.0,Château Maucaillou,Bordeaux Médoc,13.5,100 Petit Verdot,70.13,69.24,8.68,68.65,France,Bordeaux / Médoc / Moulis-en-Médoc,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Morgon 2018,4.1,231,40.0,J. Chamonard,Beaujolais Red,13.0,100 Gamay,4.76,12.56,2.93,80.57,France,Beaujolais / Morgon,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vire-Clessé 2019,4.1,247,38.0,Les Héritiers du Comte Lafon,Burgundy Mâconnais White,14.0,100 Chardonnay,43.56,46.29526972,10.52,40.65,France,Bourgogne / Mâconnais / Viré-Clessé,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Vieilles Vignes Chablis 2015,4.0,228,34.94,Jean-Claude et Romain Bessin-Tremblay,Burgundy Chablis,13.5,100 Chardonnay,43.22,46.29526972,7.9,66.16,France,Bourgogne / Chablis,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
Pouilly-Fumé 2020,4.1,237,26.99,Domaine Cédrick Bardin,Upper Loire White,13.0,100 Sauvignon Blanc,22.29,46.29526972,9.05,69.95,France,Loire Valley / Upper Loire / Pouilly-Fumé,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
Vacqueyras Bouvencourt 2017,3.8,177,27.99,Brotte,Southern Rhône Red,14.0,"Shiraz/Syrah, Grenache",64.65,45.89,4.42,55.41,France,Rhone Valley / Southern Rhône / Vacqueyras,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Les Launes Crozes-Hermitage 2020,3.9,847,24.99,Delas,Northern Rhône Crozes-Hermitage,13.0,100 Shiraz/Syrah,65.39,50.63,2.49,46.61,France,Rhone Valley / Northern Rhône / Crozes-Hermitage,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Châteauneuf-du-Pape 2020,4.1,216,29.99,Domaine du Père Caboche,Southern Rhône Châteauneuf-du-Pape Red,15.5,100 Grenache,85.0,39.29,9.2,43.7,France,Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BriO de Cantenac Brown Margaux 2015,4.1,898,39.94,Château Cantenac Brown,Bordeaux Margaux,13.0,100 Cabernet Sauvignon,64.07,62.54,3.01,72.33,France,Bordeaux / Médoc / Margaux,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Moulis-en-Médoc 2018,4.1,287,53.25,Château Maucaillou,Bordeaux Médoc,13.5,Petit Verdot,70.13,69.24,8.68,68.65,France,Bordeaux / Médoc / Moulis-en-Médoc,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Château Teynac Saint-Julien 2016,4.2,104,39.0,Château Teynac,Bordeaux Saint-Julien,13.0,"Cabernet Sauvignon, Merlot, Petit Verdot",64.62,65.61,1.49,74.53,France,Bordeaux / Médoc / Saint-Julien,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Fleurie 'Clos de la Grand'Cour' 2019,4.1,296,40.0,Domaine de la Grand'Cour - Jean Louis Dutraive,Beaujolais Red,14.1,100 Gamay,3.83,10.81,6.51,85.0,France,Beaujolais / Fleurie,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chorey-Les-Beaune 2018,4.1,672,33.99,Joseph Drouhin,Burgundy Côte de Beaune Red,13.0,100 Pinot Noir,30.62,21.62,1.22,64.86,France,Bourgogne / Côte de Beaune / Chorey-lès-Beaune,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Chablis Premier Cru 'Mont-de-Milieu' 2018,4.0,136,39.94,Domaine Pinson,Burgundy Chablis,13.0,100 Chardonnay,44.0,46.29526972,1.0,69.2,France,Bourgogne / Chablis / Chablis Premier Cru / Chablis 1er Cru 'Mont de Milieu',False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
Saint-Romain Rouge 2014,3.9,185,39.94,Alain Gras,Burgundy Côte de Beaune Red,12.5,100 Pinot Noir,31.86,22.29,2.11,62.35,France,Bourgogne / Côte de Beaune / Saint-Romain,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Margaux 2018,4.1,276,34.23,Château La Tour de Bessan,Bordeaux Margaux,14.0,"60 Merlot, 29 Cabernet Sauvignon, 11 Petit Verdot",63.77,63.84,9.05,73.09,France,Bordeaux / Médoc / Margaux,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Vieilles Vignes Saumur Blanc 2015,4.1,308,25.5,Langlois-Chateau,Loire Chenin Blanc,13.0,Chenin Blanc,28.39,46.29526972,2.88,85.0,France,Loire Valley / Middle Loire / Saumur,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
By.Ott Rosé 2020,4.1,1836,25.99,Domaines Ott,Provence Rosé,12.0,"70 Grenache, 20 Cinsault, 10 Shiraz/Syrah",29.11,46.29526972,1.04,65.26,France,Provence / Côtes de Provence,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Saint-Joseph Selection Offerus 2015,4.1,940,36.0,Domaine Jean-Louis Chave,Northern Rhône Saint-Joseph,14.0,100 Shiraz/Syrah,75.67,51.45,5.02,55.8,France,Rhone Valley / Northern Rhône / Saint-Joseph,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Morgon 2019,4.1,955,28.0,Jean Foillard,Beaujolais Red,13.0,100 Gamay,3.84,14.23,6.42,81.25,France,Beaujolais / Morgon,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pouilly-Fuissé 2017,4.1,1818,34.99,Louis Jadot,Burgundy Mâconnais White,13.0,100 Chardonnay,41.93,46.29526972,0.9,41.37,France,Bourgogne / Mâconnais / Pouilly-Fuissé,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
D66 2014,4.1,1301,29.99,Department 66,Languedoc-Roussillon Grenache,15.2,100 Grenache,60.83,39.62,11.02,32.33,France,Vin de Pays / Pays d'Oc / Côtes Catalanes,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pinot Fin Bourgogne 2019,4.3,277,28.0,Géantet-Pansiot,Burgundy Red,13.0,100 Pinot Noir,34.77,28.24,14.43,61.4,France,Bourgogne,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Cassis Rosé 2021,4.0,40,27.94,Bagnol,Provence Rosé,12.5,"Mourvedre, Cinsault, Grenache",31.63,46.29526972,9.05,60.8,France,Provence / Cassis,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Terroir Découverte Chablis 2019,4.2,149,36.99,Patrick Piuze,Burgundy Chablis,12.5,100 Chardonnay,40.1,46.29526972,3.58,68.35,France,Bourgogne / Chablis,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
Cornas Le Village 2018,4.4,66,37.55,Yves Cuilleron,Northern Rhône Cornas,13.0,Shiraz/Syrah,78.7,48.1,11.86,57.65,France,Rhone Valley / Northern Rhône / Cornas,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Vieilles Vignes Pouilly-Fumé 2018,4.1,325,25.5,Régis Minet,Upper Loire White,13.0,100 Sauvignon Blanc,19.02,46.29526972,9.05,69.49,France,Loire Valley / Upper Loire / Pouilly-Fumé,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
Terroir du Trias Delille Vigneron Bandol Rosé 2020,3.9,72,34.99,Domaine de Terrebrune,Provence Rosé,13.5,Mourvedre,35.92,46.29526972,9.05,66.22,France,Provence / Bandol,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Rasteau 2018,4.0,188,24.94,Domaine de Beaurenard,Southern Rhône Red,14.5,100 Grenache,65.96,48.64,10.8,54.61,France,Rhone Valley / Southern Rhône / Rasteau,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Les Porcheronnes Pouilly-Fumé 2020,4.3,25,25.99,Marc Deschamps,Upper Loire White,13.0,100 Sauvignon Blanc,19.0,46.29526972,9.05,70.37,France,Loire Valley / Upper Loire / Pouilly-Fumé,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
Pessac-Léognan (Grand Cru Classé de Graves) 2019,4.2,186,39.94,Château Latour-Martillac,Bordeaux Pessac-Léognan,14.5,"63 Cabernet Sauvignon, 30 Merlot, 7 Petit Verdot",74.78,75.13,9.52,74.73,France,Bordeaux / Graves / Pessac-Léognan,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
